epoch,accuracy,auc,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
121,0.9997395277023315,0.9870494604110718,0.0011641072342172265,0.9191829562187195,0.9094903469085693,1.0,1.0,0.0002321959618711844,1.0,1.0
122,0.9997475743293762,0.9857213497161865,0.00110909016802907,0.9166666865348816,0.9182776808738708,0.999953031539917,1.0,0.0005718820611946285,1.0,0.96875
123,0.9997583031654358,0.9892500638961792,0.001073990250006318,0.9209138751029968,0.9209138751029968,1.0,1.0,0.0004077096818946302,1.0,1.0
124,0.9997609853744507,0.987057089805603,0.0011092119384557009,0.9240282773971558,0.9191564321517944,1.0,1.0,0.00044265214819461107,1.0,1.0
125,0.9997664093971252,0.9901220798492432,0.001045401208102703,0.9242957830429077,0.922671377658844,1.0,1.0,0.0003173102159053087,1.0,1.0
126,0.999748945236206,0.9892436861991882,0.0011041529942303896,0.9219166040420532,0.9130052924156189,1.0,1.0,0.0003902388853020966,1.0,1.0
127,0.999752938747406,0.9883734583854675,0.0011249189265072346,0.922123908996582,0.9156414866447449,1.0,1.0,0.0005004897830076516,1.0,1.0
128,0.9997623562812805,0.9874659776687622,0.0011245921486988664,0.9218612909317017,0.922671377658844,1.0,0.9999999403953552,0.00041110848542302847,1.0,1.0
129,0.999751627445221,0.9892110824584961,0.0011461494723334908,0.9176161289215088,0.9200351238250732,1.0,1.0,0.00033751860610209405,1.0,1.0
130,0.9997609853744507,0.9896820187568665,0.0010720957070589066,0.922535240650177,0.9209138751029968,1.0,1.0,0.0003913930559065193,1.0,1.0
131,0.9997650384902954,0.9914513826370239,0.0010376520222052932,0.9234828352928162,0.922671377658844,1.0,1.0,0.00039994472172111273,1.0,1.0
132,0.9997677206993103,0.9905728697776794,0.001041985466144979,0.9243623614311218,0.9235500693321228,1.0,1.0,0.0002997702395077795,1.0,1.0
133,0.9997704029083252,0.9888023138046265,0.0010565361008048058,0.9252418875694275,0.9244288206100464,1.0,1.0,0.00031784820021130145,1.0,1.0
134,0.9997569918632507,0.9892457723617554,0.0010812472319230437,0.9223300814628601,0.9182776808738708,1.0,1.0,0.00020918056543450803,1.0,1.0
135,0.9997583031654358,0.9918843507766724,0.0010723192244768143,0.9216549396514893,0.9200351238250732,1.0,1.0,0.0003129355318378657,1.0,1.0
136,0.9997609853744507,0.9888087511062622,0.00108828186057508,0.9247787594795227,0.9182776808738708,1.0,1.0,0.0002791810838971287,1.0,1.0
137,0.9997677206993103,0.9887945055961609,0.001090881647542119,0.9243623614311218,0.9235500693321228,1.0,1.0,0.0005019676755182445,1.0,1.0
138,0.9997543096542358,0.9865894913673401,0.00111650419421494,0.9236912131309509,0.9147627353668213,1.0,1.0,0.0002870445023290813,1.0,1.0
139,0.9997636675834656,0.9883549213409424,0.0010682613356038928,0.9219298362731934,0.9235500693321228,1.0,1.0,0.00032578472746536136,1.0,1.0
140,0.999771773815155,0.9927614331245422,0.00103262800257653,0.9260563254356384,0.9244288206100464,1.0,1.0,0.00019954163872171193,1.0,1.0
141,0.9997730851173401,0.9910295009613037,0.0010153825860470533,0.9268722534179688,0.9244288206100464,1.0,1.0,0.0003096995933447033,1.0,1.0
142,0.9997690916061401,0.9905646443367004,0.00107276882044971,0.9259259104728699,0.922671377658844,1.0,0.9999999403953552,0.00030549673829227686,1.0,1.0
143,0.9997664093971252,0.9914473295211792,0.0010441571939736605,0.9242957830429077,0.922671377658844,1.0,1.0,0.00030894053634256124,1.0,1.0
144,0.9997677206993103,0.988808274269104,0.001090447185561061,0.9258605241775513,0.9217926263809204,1.0,1.0,0.00036376380012370646,1.0,1.0
145,0.9997744560241699,0.9910115003585815,0.0010150140151381493,0.9284452199935913,0.9235500693321228,1.0,1.0,0.00028393062530085444,1.0,1.0
146,0.9997636675834656,0.9927709698677063,0.0010432100389152765,0.922671377658844,0.922671377658844,1.0,0.9999999403953552,0.00030299369245767593,1.0,1.0
147,0.999775767326355,0.9910114407539368,0.0010230529587715864,0.9292661547660828,0.9235500693321228,0.999953031539917,0.9999985098838806,0.0005622037569992244,1.0,0.96875
148,0.9997704029083252,0.9927656054496765,0.0010278417030349374,0.9244951605796814,0.92530757188797,1.0,1.0,0.0003165316884405911,1.0,1.0
149,0.999771773815155,0.9888021945953369,0.001055790693499148,0.9268077611923218,0.9235500693321228,1.0,1.0,0.00035483177634887397,1.0,1.0
150,0.9997704029083252,0.9905673265457153,0.0010316567495465279,0.9252418875694275,0.9244288206100464,1.0,1.0000001192092896,0.00026344097568653524,1.0,1.0
151,0.9997744560241699,0.9927679896354675,0.0010048337280750275,0.9254385828971863,0.9270650148391724,1.0,1.0,0.0003939469752367586,1.0,1.0
152,0.9997664093971252,0.990580677986145,0.0010535864857956767,0.9242957830429077,0.922671377658844,1.0,1.0,0.00030264159431681037,1.0,1.0
153,0.9997664093971252,0.9896966814994812,0.001051690662279725,0.9273049831390381,0.9191564321517944,1.0,1.0,0.0002770052815321833,1.0,1.0
154,0.9997569918632507,0.9918943643569946,0.0010578271467238665,0.9215859174728394,0.9191564321517944,1.0,1.0,0.00029739539604634047,1.0,1.0
155,0.9997677206993103,0.9914537668228149,0.0010297507978975773,0.9258605241775513,0.9217926263809204,1.0,1.0,0.0003137601597700268,1.0,1.0
156,0.9997744560241699,0.9932194948196411,0.0010206404840573668,0.9284452199935913,0.9235500693321228,1.0,1.0,0.0003245702537242323,1.0,1.0
157,0.9997664093971252,0.9918957352638245,0.00106179213616997,0.9228070378303528,0.9244288206100464,1.0,1.0,0.00040303857531398535,1.0,1.0
158,0.9997704029083252,0.9905638098716736,0.0010418365709483624,0.9267431497573853,0.922671377658844,0.999953031539917,0.9999919533729553,0.0004936697660014033,1.0,0.96875
159,0.9997650384902954,0.9936355352401733,0.0010559193324297667,0.9219982624053955,0.9244288206100464,1.0,1.0,0.0003071542887482792,1.0,1.0
160,0.9997543096542358,0.9914427995681763,0.0010695934761315584,0.9177602529525757,0.9217926263809204,1.0,1.0,0.0004202999407425523,1.0,1.0
161,0.9997798204421997,0.9949755072593689,0.0009792513446882367,0.9294532537460327,0.9261862635612488,1.0,1.0,0.00026082678232342005,1.0,1.0
162,0.9997771382331848,0.9918966293334961,0.0010078917257487774,0.9270650148391724,0.9270650148391724,1.0,1.0,0.00036789863952435553,1.0,1.0
163,0.9997650384902954,0.9914440512657166,0.0010403760243207216,0.9257294535636902,0.9200351238250732,1.0,1.0,0.0003309943131171167,1.0,1.0
164,0.999775767326355,0.9914534091949463,0.0010182691039517522,0.9292661547660828,0.9235500693321228,1.0,1.0,0.00038393650902435184,1.0,1.0
165,0.9997596740722656,0.9923420548439026,0.0010130918817594647,0.9239611029624939,0.9182776808738708,1.0,1.0,0.00030011869966983795,1.0,1.0
166,0.9997556209564209,0.9901201725006104,0.001096675987355411,0.9215167760848999,0.9182776808738708,1.0,0.9999999403953552,0.0004906805697828531,1.0,1.0
167,0.9997798204421997,0.9910016059875488,0.0010422152699902654,0.9317376017570496,0.9235500693321228,1.0,1.0,0.00048049227916635573,1.0,1.0
168,0.9997744560241699,0.9914725422859192,0.0010193467605859041,0.929964542388916,0.9217926263809204,1.0,1.0,0.00031753702205605805,1.0,1.0
169,0.9997543096542358,0.9923295974731445,0.0010504722595214844,0.9199647903442383,0.9191564321517944,1.0,1.0,0.00035782656050287187,1.0,1.0
170,0.9997690916061401,0.9892385601997375,0.0010610419558361173,0.9259259104728699,0.922671377658844,1.0,1.0,0.0003170075360685587,1.0,1.0
171,0.999775767326355,0.9896838665008545,0.0010216191876679659,0.9255039691925049,0.927943766117096,1.0,0.9999999403953552,0.00047803338384255767,1.0,1.0
172,0.9997771382331848,0.9927836060523987,0.0009865403408184648,0.9293286204338074,0.9244288206100464,1.0,1.0,0.00036837905645370483,1.0,1.0
173,0.9997677206993103,0.9896842241287231,0.00103364500682801,0.9251101613044739,0.922671377658844,1.0,1.0,0.00029790806001983583,1.0,1.0
174,0.9997864961624146,0.9945439100265503,0.0009504756308160722,0.9312775135040283,0.9288225173950195,1.0,1.0,0.0002603836474008858,1.0,1.0
175,0.9997462630271912,0.992298424243927,0.0011050180764868855,0.9151356220245361,0.9191564321517944,1.0,1.0,0.0003222163359168917,1.0,1.0
176,0.9997730851173401,0.9927733540534973,0.0010058203479275107,0.9261213541030884,0.92530757188797,1.0,1.0,0.00035208239569328725,1.0,1.0
177,0.9997677206993103,0.9927577972412109,0.0010321857407689095,0.9281277656555176,0.9191564321517944,1.0,1.0,0.0003134970320388675,1.0,1.0
178,0.9997771382331848,0.9923408031463623,0.0010051935678347945,0.9285714030265808,0.92530757188797,1.0,1.0,0.00028772238874807954,1.0,1.0
179,0.9997744560241699,0.9910030961036682,0.0010332739911973476,0.9254385828971863,0.9270650148391724,1.0,1.0,0.00035502793616615236,1.0,1.0
180,0.9997650384902954,0.9927642345428467,0.0010108985006809235,0.9227392673492432,0.9235500693321228,1.0,1.0,0.00042313450830988586,1.0,1.0
181,0.9997744560241699,0.9923368692398071,0.0010064662201330066,0.929964542388916,0.9217926263809204,1.0,1.0,0.0002907488087657839,1.0,1.0
